,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
newborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
night,0.0,0.0,0.08272239479201669,0.05601548266409429,0.0,0.0,0.0,0.07655088285441122,0.0,0.0,0.0,0.0,0.0,0.08158732291911244,0.0,0.0,0.0,0.18226003323434178
nightmaresaretrue,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nose,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note,0.0,0.0,0.0,0.15496898240572052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260573440602675
noticed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
numbers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343997183349618,0.0,0.0,0.0,0.0,0.0
odd,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
ones,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open,0.0,0.0,0.0,0.07748449120286026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285722990017379,0.0,0.0,0.0,0.0
otherworldly,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overnight,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916361875898466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
package,0.0,0.0,0.0,0.0,0.0,0.0,0.33604255859414517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paranoia,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
particularly,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916361875898466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916361875898466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peek,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
piece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
place,0.0,0.0,0.11442733984777648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285722990017379,0.0,0.0,0.0,0.0
plagueoffrogs,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playwithus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
pleased,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
port,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
position,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
possibly,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
post,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
present,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pretty,0.0,0.0,0.0,0.07748449120286026,0.0,0.1320792965812181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probably,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
project,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pull,0.0,0.0,0.05721366992388824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285722990017379,0.0,0.0,0.0,0.0
puzzles,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
questions,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quick,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rained,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.2703259828679826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172625512554151,0.0,0.15973413207191198,0.0,0.0,0.0
real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916361875898466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reallifenancydrews,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
really,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27143821501340354,0.0,0.0,0.0,0.0
red,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relocating,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remember,0.0,0.0,0.05721366992388824,0.15496898240572052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
residence,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resting,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
return,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roads,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
room,0.0,0.0,0.05025053526922286,0.0,0.0,0.0,0.0,0.046501589423726106,0.0,0.0,0.0,0.0,0.0,0.099122049311464,0.0,0.0,0.0,0.0
running,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12734107613937856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sadclown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
said,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salesman,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sangria,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saw,0.0,0.0,0.05721366992388824,0.0,0.0,0.0,0.1397181022931106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
say,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaryclown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scene,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scent,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorpion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
searched,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seeing,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
self,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sending,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seventeen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sewing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783272375179693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shelf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
shook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812792607005487,0.0
shoot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
shop,0.0,0.0,0.0,0.07748449120286026,0.30778461309509975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shopping,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
sickly,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signed,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
singed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sink,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
sitting,0.0,0.0,0.11442733984777648,0.07748449120286026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
sketchbooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695239331534374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skull,0.0,0.0,0.0,0.0,0.3701336018127636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sleep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slightly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slipped,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slovenly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812792607005487,0.0
smelled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12734107613937856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smoking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snailmail,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solving,0.0,0.0,0.0,0.0,0.0,0.1320792965812181,0.1397181022931106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
somebody,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sorted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916361875898466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sound,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sounded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
special,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695239331534374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialize,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spiders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
splinter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
spoilers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
spotlight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stamps,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
staring,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
started,0.0,0.0,0.1376072800319757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stated,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stems,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
step,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stereo,0.0,0.0,0.1376072800319757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stickers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695239331534374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stolen,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21870990353556213,0.0,0.0,0.0
story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43741980707112427,0.0,0.0,0.0
strange,0.0,0.0,0.0,0.07748449120286026,0.0,0.0,0.1397181022931106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stream,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strike,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
study,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343997183349618,0.0,0.0,0.0,0.0,0.0
stuff,0.0,0.0,0.0,0.0,0.3701336018127636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stunning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916361875898466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
subscriptionaddiction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
subscriptionbox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
suffered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
summer,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sure,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swear,0.0,0.0,0.11442733984777648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260573440602675
swinging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
swings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
sworn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
symbols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343997183349618,0.0,0.0,0.0,0.0,0.0
table,0.0,0.0,0.05721366992388824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285722990017379,0.0,0.0,0.0,0.0
taking,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tapping,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tattered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tattle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teekhall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695239331534374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teenage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tell,0.0,0.0,0.05721366992388824,0.0,0.0,0.0,0.0,0.10589047754302192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
telling,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thanking,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thankyouforexisting,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
themysteriouspackagecompany,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thepackage,0.0,0.2817684623930718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thepaper,0.4285018354990834,0.24670191879176342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thereisareasontheclockwasabandoned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
thing,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
things,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
think,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thought,0.0,0.0,0.05025053526922286,0.0,0.0,0.11600471286002051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22143131255421294
throwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thrown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tied,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
tile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
times,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812792607005487,0.0
today,0.0,0.0,0.0,0.0,0.3701336018127636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tonight,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
touched,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910116142090679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trapped,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
traveling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
